CustID,Age,Province,Years,CreditLimit,Payment,Min_payment,Ndefault,Balance,Balance_Freq,N_purchases,LastPurchase,MaxPurchase,Inst_purchase,Advance,Count_Advance_Tx,Purchase_Freq,Installment_Freq,Advance_Freq,Pct_full_payment
6500,25,Bangkok,6,0,18631.22757,2044.42058,0,3057.2029,1,17,11258,4308.8,6949.2,0,1,1,0,0,0.083333
6501,20,Nontaburi,6,0,46442.97034,4560.49907,0,14282.65873,1,19,14906.3,14118.8,787.5,32467.25206,0.416667,0.166667,0.333333,10,0.166667
6502,21,Bangkok,5,0,6845.23752,0,0,0,0,9,6092.1,0,6092.1,0,0.9,0.8,0,0,0
6503,20,Chaingmai,6,0,7172.57211,2331.99801,0,8347.89126,1,0,0,0,0,1242.162468,0,0,0.090909,2,0
6504,25,Bangkok,6,0,68695.57475,9760.09981,0,40287.14266,1,17,35857.5,34884.2,973.3,2872.073652,0.333333,0.083333,0.083333,1,0.1
6505,21,Nontaburi,6,0,5934.27752,5858.36711,0,24707.87327,1,0,0,0,0,10293.11005,0,0,0.416667,6,0
6506,25,Chaingmai,6,0,35178.17878,2002.0274,0,8294.10423,1,84,38846.8,26105.7,12741.1,0,1,1,0,0,0
6507,21,Bangkok,6,0,23639.34071,1605.54292,0,364.0909,1,12,10917,10917,0,1360.704414,0.916667,0,0.083333,1,0.6
6508,23,Nontaburi,6,0,12181.14753,17370.33754,1,52391.46869,1,1,579.1,579.1,0,17843.80087,0.083333,0,0.25,4,0
6509,23,Nontaburi,6,0,36705.69073,6179.94101,0,23698.51759,1,91,99349.3,85006.7,14342.6,0,1,1,0,0,0
6510,26,Bangkok,6,0,20503.37787,1889.47534,0,3641.50125,1,0,0,0,0,8297.90988,0,0,0.166667,2,0
6511,29,Nontaburi,6,0,43973.66472,4692.12052,0,16717.6708,1,24,13464.4,8909,4555.4,0,1,0.916667,0,0,0
6512,22,Chaingmai,6,0,7442.60461,2354.40351,0,505.71196,0.545455,6,4999.8,0,4999.8,0,0.5,0.416667,0,0,0.2
6513,20,Chaingmai,6,0,12193.6304,2259.40694,0,5643.6524,1,0,0,0,0,6022.020456,0,0,0.166667,2,0.083333
6514,23,Chaingmai,6,0,14993.55812,2094.40652,0,2825.88132,0.727273,1,1700,1700,0,0,0.083333,0,0,0,0
6515,26,Chaingmai,6,0,14081.51874,1289.1478,0,425.04303,0.272727,1,1176.2,0,1176.2,0,0.083333,0.083333,0,0,0
6516,27,Bangkok,6,0,16222.56987,2851.77419,0,11502.69979,1,2,6000,6000,0,9063.796692,0.083333,0,0.75,15,0
6517,28,Nontaburi,6,0,6198.83932,6281.90373,0,24156.7887,1,7,1254.5,0,1254.5,0,0.583333,0.583333,0,0,0
6518,22,Bangkok,6,0,7114.80411,827.93678,0,102.59525,0.181818,2,1198,1198,0,0,0.083333,0,0,0,0
6519,31,Nontaburi,6,0,53931.98816,4360.82971,0,15278.26042,1,3,31910,31910,0,12213.97751,0.083333,0,0.416667,17,0.083333
6520,23,Bangkok,6,0,4734.90702,1839.9645,0,666.18088,1,16,5440,0,5440,0,1,1,0,0,0
6521,27,Nontaburi,6,0,17342.3239,20723.64499,0,69551.19532,1,0,0,0,0,29669.55956,0,0,0.416667,5,0
6522,27,Bangkok,6,0,5134.39153,2521.14517,0,9717.23256,1,26,18537,9661.4,8875.6,1916.695056,1,1,0.25,3,0
6523,27,Bangkok,6,0,21601.54624,2200.07742,0,4475.63656,0.909091,9,9110.9,9110.9,0,5377.295748,0.583333,0,0.166667,4,0.111111
6524,25,Chaingmai,6,0,12134.89835,7121.70112,0,13467.77622,1,40,17981.5,3578,14403.5,0,1,1,0,0,0
6525,20,Bangkok,6,0,4421.71269,30188.91963,0,19811.13728,1,0,0,0,0,1195.09947,0,0,0.272727,3,0
6526,30,Nontaburi,6,0,16932.70011,25258.60166,0,63982.33171,1,0,0,0,0,1400.29002,0,0,0.083333,1,0
6527,26,Nontaburi,6,0,52966.40171,27738.19516,0,4069.39907,1,76,26151.8,26151.8,0,0,1,0,0,0,0.75
6528,22,Bangkok,6,0,4463.68432,11928.27241,0,9640.9998,1,12,10749.6,0,10749.6,0,1,1,0,0,0
6529,23,Chaingmai,6,0,1318.5375,1253.37911,0,1083.86507,1,2,2119,2119,0,0,0.166667,0,0,0,0
6530,20,Bangkok,5,0,4530.51033,1315.44615,0,4133.31088,1,0,0,0,0,4251.76926,0,0,0.777778,11,0
6531,21,Bangkok,6,0,1072.81393,454.47418,0,63.95964,0.181818,1,790,790,0,0,0.083333,0,0,0,0
6532,22,Chaingmai,6,0,0,0,0,2076.32783,1,1,456.5,456.5,0,0,0.083333,0,0,0,0
6533,22,Bangkok,6,0,12611.46488,2700.76156,0,7678.71111,1,22,18785.1,0,18785.1,5579.6826,0.833333,0.75,0.5,6,0
6534,25,Bangkok,6,0,3305.92103,2277.55597,0,10930.27318,1,0,0,0,0,552.1065,0,0,0.083333,1,0
6535,30,Nontaburi,6,0,16511.22391,13492.97872,0,27143.6271,0.727273,1,506.2,506.2,0,26544.55236,0.083333,0,0.25,6,0
6536,23,Bangkok,6,0,5315.83507,10729.05255,0,22856.04784,1,3,750,0,750,15234.28684,0.25,0.25,0.333333,13,0
6537,24,Chaingmai,6,0,5444.60735,1595.19007,0,460.00465,0.818182,15,5315,0,5315,0,0.75,0.5,0,0,1
6538,24,Chaingmai,6,0,2994.90096,982.17199,0,278.57993,0.636364,7,3522.3,0,3522.3,0,0.5,0.416667,0,0,0.272727
6539,27,Bangkok,6,0,3242.51074,7058.10164,0,17562.06467,1,0,0,0,0,8810.097012,0,0,0.25,15,0
6540,24,Bangkok,4,0,344.01591,604.36139,0,46.86854,0.428571,3,288,0,288,0,0.428571,0.285714,0,0,1
6541,24,Bangkok,6,0,5060.68295,3148.002,0,14629.21098,1,3,6091.6,6091.6,0,6325.720032,0.25,0,0.25,4,0
6542,29,Nontaburi,6,0,6095.26586,6258.52886,1,27868.17229,1,0,0,0,0,929.259624,0,0,0.083333,1,0
6543,24,Bangkok,6,0,2988.78026,2355.49018,0,11349.88498,1,20,9350.4,5408.1,3942.3,5979.263622,0.916667,0.75,0.5,15,0
6544,23,Nontaburi,6,0,20693.75056,19519.39159,0,13161.79352,1,28,12780.4,0,12780.4,689.059458,1,1,0.083333,1,0
6545,26,Bangkok,4,0,4699.28446,17110.18102,0,23008.25677,0.875,7,5220.6,0,5220.6,16854.1567,0.875,0.75,0.125,1,0
6546,51,Nakornratchasima,6,0,334863.1044,17977.97941,0,45298.95962,0.727273,0,0,0,0,131663.0965,0,0,0.333333,12,0.428571
6547,22,Bangkok,6,0,4676.52307,6440.70346,0,15049.80887,1,15,3228.1,1847.1,1381,0,0.583333,0.5,0,0,0
6548,20,Bangkok,6,0,2041.16016,1046.98965,0,469.81185,0.454545,1,1600,1600,0,0,0.083333,0,0,0,0
6549,22,Bangkok,6,0,10417.93202,16763.96511,0,15526.87961,1,21,6541.6,5571.6,970,0,0.75,0.583333,0,0,0
6550,26,Chaingmai,6,0,4619.80524,4394.48245,0,20549.83361,1,16,10585.8,0,10585.8,0,1,1,0,0,0
6551,26,Chaingmai,6,0,2787.81487,4256.05099,0,10977.18192,1,0,0,0,0,463.95243,0,0,0.333333,4,0
6552,21,Bangkok,6,0,8397.54013,7668.90275,0,11502.80984,1,4,4500,2500,2000,0,0.25,0.083333,0,0,0
6553,30,Nontaburi,6,0,8766.3896,9824.88109,0,41177.51094,1,2,1590.7,1590.7,0,17640.49718,0.166667,0,0.166667,4,0
6554,27,Bangkok,6,0,4391.32886,6904.30521,0,16315.73904,1,3,1125.6,1125.6,0,0,0.181818,0,0,0,0
6555,31,Nontaburi,6,0,18280.95269,10627.50643,0,30609.45154,1,32,24783.8,19743.8,5040,0,1,0.583333,0,0,0
6556,21,Bangkok,6,0,8811.59896,2051.98021,0,6251.44248,1,30,9583.9,3650,5933.9,0,1,1,0,0,0
6557,34,Bangkok,6,0,34783.20794,27222.18432,0,78030.71972,1,35,10005.5,0,10005.5,8941.435434,1,1,0.333333,6,0
6558,22,Bangkok,6,0,3407.62855,1714.88095,0,754.6203,1,45,4058.4,0,4058.4,0,1,1,0,0,0.083333
6559,21,Bangkok,6,0,1049.19187,3466.08792,0,2877.87967,1,0,0,0,0,116.784606,0,0,0.083333,1,0
6560,21,Bangkok,6,0,4426.0799,3739.20471,0,16697.59168,1,5,2000,0,2000,0,0.416667,0.416667,0,0,0
6561,26,Bangkok,6,0,13354.66998,999.81807,0,1137.23132,0.727273,3,7408.2,5744.4,1663.8,1130.160264,0.25,0.083333,0.083333,2,0.333333
6562,26,Chaingmai,6,0,2653.18943,5721.10855,0,14754.85907,1,7,5226.8,5226.8,0,9811.29465,0.25,0,0.166667,4,0
6563,27,Bangkok,6,0,13487.04313,1712.4898,0,4197.27505,1,12,19458,0,19458,0,1,1,0,0,0.181818
6564,20,Chaingmai,6,0,7977.79992,1748.31289,0,509.62159,0.454545,8,8034.5,8034.5,0,0,0.333333,0,0,0,1
6565,39,Bangkok,6,0,126126.6824,2632.74743,0,9460.59539,1,93,109153.7,93237.1,15916.6,0,1,1,0,0,1
6566,29,Bangkok,6,0,16022.2002,4216.28447,0,12867.87274,1,0,0,0,0,409.145538,0,0,0.166667,2,0
6567,22,Bangkok,6,0,14909.6569,281.03306,0,137.20529,0.454545,19,17247.7,9356.7,7891,0,0.833333,0.583333,0,0,0.142857
6568,31,Nontaburi,6,0,45765.6764,18191.39749,0,39487.76884,1,0,0,0,0,31747.29136,0,0,0.5,17,0.083333
6569,24,Bangkok,6,0,2790.38144,2698.61111,0,6036.86346,1,12,3975,880,3095,380.305434,0.5,0.416667,0.166667,2,0
6570,24,Chaingmai,6,0,8015.93051,1862.51245,0,875.40559,1,21,8851.3,0,8851.3,0,1,1,0,0,0.916667
6571,21,,6,0,1578.38418,965.44553,0,141.79041,0.545455,6,1195.8,0,1195.8,0,0.5,0.5,0,0,0.181818
6572,29,Nontaburi,6,-9,7253.15868,11384.12302,0,23339.9188,0.818182,0,0,0,0,26882.58038,0,0,0.166667,2,0
6573,21,Bangkok,6,0,285.56632,1419.0112,0,420.45574,1,1,900,900,0,0,0.083333,0,0,0,0
6574,22,Bangkok,6,0,2790.47416,2954.61365,0,11555.09859,1,6,5640,5640,0,0,0.166667,0,0,0,0
6575,25,Nontaburi,6,-9,25388.15988,28983.75147,1,14347.93889,1,12,4678.8,4678.8,0,0,1,0,0,0,0
6576,26,Bangkok,6,0,2788.64694,23347.12799,0,14065.04164,1,0,0,0,0,634.871214,0,0,0.083333,1,0
6577,26,Chaingmai,6,0,3531.05652,4358.09869,0,13585.13908,1,0,0,0,0,443.221692,0,0,0.083333,2,0
6578,25,Bangkok,6,0,878.28439,1940.03982,0,3727.22601,0.909091,10,8197,0,8197,0,0.909091,0.818182,0,0,0
6579,25,Nontaburi,4,0,35245.12662,5234.22296,0,32798.67381,0.875,7,65200,65200,0,0,0.75,0,0,0,0.125
6580,28,Nontaburi,6,0,41382.43604,8068.66365,0,19636.98617,1,12,15828.8,12598.2,3230.6,15610.81676,0.166667,0.083333,0.333333,5,0
6581,22,Bangkok,6,0,5161.05446,5055.21704,0,19676.40068,0.909091,2,2648,2300,348,29724.82728,0.166667,0.083333,0.583333,26,0
6583,26,Chaingmai,6,0,7883.75119,1501.91528,0,1579.07139,1,12,4999.2,0,4999.2,6563.134314,1,1,0.166667,4,0
6584,22,Nontaburi,6,0,17303.64781,4811.60634,0,21849.65504,1,0,0,0,0,17358.13886,0,0,0.916667,26,0
6585,24,Bangkok,6,0,4173.50534,935.36782,0,461.03924,0.818182,3,4432.5,4432.5,0,0,0.25,0,0,0,0
6586,25,Bangkok,6,0,6727.02547,1791.14318,0,651.1995,0.636364,13,8986.4,4702,4284.4,0,0.416667,0.25,0,0,0.6
6587,21,Bangkok,6,0,9771.56313,2443.38227,0,8899.55252,1,1,400,400,0,18745.48369,0.083333,0,0.416667,8,0.083333
6588,26,Nontaburi,4,0,37625.50924,1770.96478,0,5505.33381,0.714286,0,0,0,0,14919.74818,0,0,0.714286,23,0.333333
6589,20,Bangkok,6,0,2092.65168,2031.18526,0,2218.61874,1,0,0,0,0,1504.675362,0,0,0.083333,2,0
6590,22,Bangkok,6,0,7023.02424,1358.13519,0,612.68046,0.454545,5,4911.1,1711.1,3200,0,0.25,0.166667,0,0,0
6591,24,Bangkok,6,0,5123.15951,35336.65385,0,11627.795,1,13,7573.7,0,7573.7,787.70436,1,1,0.083333,1,0
6592,22,Bangkok,6,0,4230.92478,6349.89453,0,13389.34027,1,0,0,0,0,7786.663068,0,0,0.272727,7,0
6593,21,Nontaburi,6,0,30991.12794,7586.44505,0,22735.55853,1,10,3293,700,2593,20163.82806,0.583333,0.5,0.75,16,0
6594,22,Bangkok,6,0,14291.76523,3601.58214,0,12483.32959,1,8,4783.2,1980,2803.2,943.23312,0.583333,0.416667,0.083333,2,0
6595,27,Nontaburi,6,0,17978.63187,19269.96357,0,62550.78201,1,9,1952.9,1241.7,711.2,17291.43029,0.5,0.333333,0.416667,10,0
6596,22,Bangkok,6,0,2288.53499,241.71054,0,71.4111,0.727273,12,2880,0,2880,0,1,1,0,0,0
6597,21,Nontaburi,6,0,15423.66508,4607.34661,0,19593.5945,1,0,0,0,0,16545.47921,0,0,0.5,6,0
6598,23,Nontaburi,6,0,7959.08206,7923.69143,0,31691.41778,1,3,4350,4350,0,18296.98658,0.083333,0,0.166667,3,0
6599,21,Nontaburi,6,0,30234.98427,5238.93953,0,12083.00547,0.818182,27,18557.1,14695,3862.1,0,1,0.666667,0,0,0
6600,23,Bangkok,6,-9,69651.62385,24923.06544,0,32711.29597,1,74,42099.8,5562.2,36537.6,6350.554758,1,1,0.416667,9,0
6601,27,Bangkok,6,0,9466.49324,2112.20001,0,5387.68762,0.909091,9,2269.5,1295.8,973.7,2712.05478,0.545455,0.454545,0.272727,8,0
6602,29,Nontaburi,6,0,29035.67692,1943.27332,0,3464.25872,1,66,34631.2,10467.2,24164,0,1,1,0,0,0.916667
6603,24,Bangkok,6,0,1288.85146,693.78497,0,231.20939,0.545455,7,2825.9,0,2825.9,0,0.583333,0.5,0,0,0.25
6604,32,Nontaburi,6,0,47932.3127,9490.61051,0,37469.19031,1,139,74683.7,13101,61582.7,0,1,1,0,0,0
6605,23,Bangkok,6,0,13245.09712,3851.25089,0,14607.49521,1,35,23182.1,16667.1,6515,0,0.916667,0.75,0,0,0
6606,26,Nontaburi,6,0,9623.59607,8614.67363,0,33125.14107,1,0,0,0,0,4985.531988,0,0,0.333333,5,0
6607,24,Bangkok,6,0,6062.0283,1759.17836,0,4874.83429,1,21,15791.2,9805.6,5985.6,0,1,0.916667,0,0,0.2
6608,23,Bangkok,3,0,2644.53806,887.98002,0,335.35261,1,6,3199.8,0,3199.8,0,1,0.833333,0,0,1
6609,29,Nontaburi,6,0,13861.44517,15386.48155,0,66500.01408,1,7,2753.8,2357.1,396.7,2969.985654,0.25,0.166667,0.333333,9,0
6610,26,Bangkok,4,0,4742.26839,6861.70196,0,7108.11464,0.75,17,6338.7,3200,3138.7,4037.94705,0.75,0.625,0.25,4,0
6611,29,Nontaburi,6,0,46631.9128,1685.50395,0,4533.47636,1,51,41648,1594,40054,0,1,1,0,0,1
6612,23,Bangkok,3,0,0,0,0,614.63647,0.166667,0,0,0,0,5934.318624,0,0,0.166667,2,0
6613,24,Bangkok,6,0,1388.4951,1875.70875,1,2264.45662,0.909091,0,0,0,0,1750.111998,0,0,0.083333,1,0
6614,25,Bangkok,6,0,3470.92355,108301.8182,0,15404.78248,1,51,14941.1,1715.1,13226,1923.416178,1,1,0.083333,4,0
6615,25,Bangkok,6,0,5639.72982,2109.24256,0,889.05573,0.727273,6,5375.6,5375.6,0,0,0.25,0,0,0,0
6616,28,Bangkok,6,0,19006.99307,1955.16066,0,8460.91011,1,19,25992,12122.8,13869.2,0,0.916667,0.916667,0,0,0
6617,21,Phuket,6,0,22242.74686,1823.53128,0,3265.51854,0.818182,35,29507.7,29507.7,0,0,0.583333,0,0,0,0.571429
6618,25,Bangkok,6,0,2644.3684,1496.07903,0,318.70622,0.636364,6,1250.6,0,1250.6,0,0.5,0.5,0,0,0
6619,31,Nontaburi,6,0,57050.83777,5980.08488,1,25043.12118,1,66,86310,69834.3,16475.7,4224.934182,1,0.75,0.333333,5,0
6620,23,Nontaburi,6,-9,9366.05314,15655.24542,0,40591.60304,1,11,2566.3,0,2566.3,7971.947664,0.916667,0.833333,0.333333,5,0
6621,34,Bangkok,6,0,21196.67158,22230.59565,0,89295.33392,1,0,0,0,0,42990.75924,0,0,0.5,8,0
6622,21,Bangkok,6,0,1945.32194,1183.71226,0,85.9137,0.636364,6,1250,0,1250,0,0.5,0.416667,0,0,0.8
6623,25,,6,0,1781.1004,1745.04822,0,49.24829,0.272727,3,659.7,0,659.7,0,0.25,0.166667,0,0,1
6625,26,Bangkok,6,0,4954.27538,6182.80632,0,19061.04266,1,16,7814.3,10,7804.3,12583.63012,0.583333,0.5,0.166667,2,0
6626,26,Bangkok,6,0,2834.42187,4639.61378,0,11740.88448,1,0,0,0,0,237.00267,0,0,0.083333,1,0
6627,23,Bangkok,6,0,9691.30835,1683.3379,0,2182.80031,1,8,9391.4,9391.4,0,0,0.727273,0,0,0,0
6628,29,Nontaburi,6,0,16807.4827,7910.63136,0,29903.70585,1,22,13680,2080,11600,8617.429428,1,1,0.583333,14,0
6629,22,Bangkok,6,0,6075.75208,1556.18451,0,1592.10281,1,3,2478,758,1720,0,0.25,0.166667,0,0,0
6630,22,Nontaburi,6,0,36310.07239,1338.54497,0,3367.49543,0.818182,22,30816.9,30816.9,0,0,0.5,0,0,0,0
6631,21,Bangkok,4,0,2064.60572,671.57083,0,124.78094,0.5,7,2179.1,0,2179.1,0,0.875,0.75,0,0,0
6632,57,Phuket,6,0,197407.4802,26842.26743,1,91109.68989,1,5,14907.5,14907.5,0,121663.9867,0.166667,0,0.333333,22,0
6633,23,Bangkok,4,0,25832.78505,751.60365,0,1266.22651,0.375,5,10153,10153,0,0,0.25,0,0,0,1
6634,23,Bangkok,6,0,4859.98474,6248.95688,0,16142.78999,1,13,5546.5,4528.5,1018,3623.787546,0.5,0.166667,0.25,3,0
6635,29,Nontaburi,6,0,7236.53473,7497.28054,0,31731.41048,1,12,8959.2,0,8959.2,0,1,1,0,0,0
6636,34,Bangkok,6,0,88809.55481,36292.53811,0,57185.07585,1,85,47177.7,8515.8,38661.9,21505.59294,1,0.916667,0.5,10,0
6637,22,Bangkok,5,0,3033.87025,1434.61021,0,680.07411,1,19,4886.6,0,4886.6,0,1,0.9,0,0,0.25
6638,22,Chaingmai,6,0,9324.14285,3913.26386,0,14860.0963,1,6,7576,7020,556,2246.429046,0.416667,0.083333,0.083333,1,0
6639,20,Chaingmai,6,0,2479.14645,1520.28346,1,2769.3292,0.454545,0,0,0,0,5619.56838,0,0,0.083333,2,0
6640,20,Chaingmai,6,0,3042.43382,418.9984,0,149.83682,0.272727,1,2800,2800,0,0,0.083333,0,0,0,0
6641,26,Chaingmai,6,-9,6089.13721,2769.92932,0,8116.38687,1,0,0,0,0,4698.993168,0,0,0.083333,1,0
6642,23,Nakornratchasima,6,0,17133.11527,5411.72178,0,10816.72472,1,0,0,0,0,111.440574,0,0,0.083333,1,0.1
6643,25,Nakornratchasima,6,0,2824.14709,3466.56778,0,8110.71722,1,8,2089.2,0,2089.2,1239.811482,0.666667,0.666667,0.166667,2,0
6644,24,Bangkok,6,0,8934.94936,3547.44949,0,5597.50373,1,9,6224.4,4000,2224.4,0,0.75,0.666667,0,0,0.083333
6645,21,Bangkok,6,0,13924.39311,2217.52549,0,8348.25957,1,0,0,0,0,7170.001506,0,0,0.25,6,0.1
6646,28,Nontaburi,6,0,7059.64088,9575.82069,0,26635.06152,1,0,0,0,0,1087.73991,0,0,0.083333,1,0
6647,26,Bangkok,6,0,6071.22812,9458.76518,0,13966.25608,1,20,11634.9,6393.7,5241.2,6788.260092,0.916667,0.666667,0.166667,7,0
6648,26,Bangkok,6,0,10244.66785,856.91487,0,117.25408,0.181818,1,1780,1780,0,0,0.083333,0,0,0,0
6650,25,Chaingmai,6,0,20688.16672,2765.36946,0,8263.44973,1,4,1084,0,1084,5705.235882,0.363636,0.363636,0.090909,1,0.090909
6651,28,Bangkok,6,0,21891.54807,9149.75798,0,5937.85565,0.909091,1,11500,11500,0,0,0.083333,0,0,0,0.090909
6652,35,Nontaburi,6,0,25261.86156,20757.74372,0,73378.53622,1,0,0,0,0,23337.47883,0,0,0.75,21,0
6653,24,Bangkok,6,0,2261.49461,2795.81839,0,11604.51877,0.909091,2,1093.6,1093.6,0,222.77706,0.090909,0,0.090909,1,0
6654,27,Nontaburi,6,0,7704.8848,5867.51872,0,23707.60037,1,11,944.7,0,944.7,0,0.666667,0.583333,0,0,0
6655,25,Bangkok,6,0,4579.56974,5696.52843,0,11413.83705,1,2,798.7,0,798.7,4933.854858,0.166667,0.166667,0.583333,16,0
6656,22,Bangkok,5,0,4969.17889,5334.86552,0,19282.54972,0.9,2,2932.6,2932.6,0,4984.020732,0.1,0,0.1,1,0
6657,34,Bangkok,6,-9,19872.23626,50372.3698,0,113045.1755,1,4,1058.3,1058.3,0,20706.98119,0.333333,0,0.583333,12,0
6658,24,Chaingmai,6,0,9148.45569,2795.08067,0,3957.22912,1,62,18371.5,15346.5,3025,0,1,0.916667,0,0,0.5
6659,21,Bangkok,5,0,2348.94972,1269.45378,0,542.50363,0.8,4,3174,3174,0,0,0.3,0,0,0,0
6660,22,Nakornratchasima,6,0,5557.13401,910.81745,0,1793.62453,0.545455,11,8390.9,0,8390.9,1988.958288,0.833333,0.75,0.083333,1,0
6661,24,Bangkok,6,0,7527.06706,1944.08347,0,3479.28329,1,31,8323.7,4279.6,4044.1,0,1,1,0,0,0
6662,23,Nontaburi,6,0,14929.92521,8290.92375,0,30861.19532,1,22,11343.8,3962.9,7380.9,25939.65509,0.916667,0.916667,0.166667,2,0
6663,24,Nontaburi,6,0,21004.04477,3534.21122,0,13890.85585,1,0,0,0,0,16641.44116,0,0,0.75,14,0
6664,21,Bangkok,6,0,0,0,0,168.48358,1,4,1030.8,0,1030.8,0,0.333333,0.25,0,0,0
6665,25,Bangkok,6,0,4093.76563,1746.13628,0,509.40247,1,11,4264.7,0,4264.7,0,0.916667,0.833333,0,0,1
6666,23,Nontaburi,6,0,8899.01799,8836.12427,0,30929.48987,1,19,11320.3,10387.5,932.8,23933.63668,0.833333,0.583333,0.666667,25,0
6667,24,Bangkok,6,0,10112.44454,994.4103,0,331.14269,0.727273,13,9749.6,1100,8649.6,0,1,1,0,0,0.333333
6668,21,Nontaburi,6,0,40862.77963,17238.18986,0,1362.68319,1,26,7574.9,4876.1,2698.8,8163.322176,1,0.916667,0.583333,10,0.5
6669,24,,6,0,10652.70854,1879.96032,0,4709.1505,1,10,9075,5745,3330,0,0.583333,0.333333,0,0,0
6670,29,Nontaburi,6,0,11208.37531,12439.24125,0,40218.81912,1,9,3001,0,3001,5734.453038,0.333333,0.25,0.083333,1,0
6671,24,Bangkok,6,0,4219.27253,1612.78772,0,137.18373,1,12,4018.8,0,4018.8,0,1,1,0,0,0.833333
6672,29,Nontaburi,6,0,12898.23661,7829.36511,0,27328.13233,1,2,2450.1,2450.1,0,16327.82167,0.166667,0,0.25,3,0
6673,23,Bangkok,6,0,4490.43148,1722.25824,0,559.07108,1,25,4399.1,0,4399.1,0,1,1,0,0,1
6674,29,Nontaburi,6,0,36528.18025,1742.14771,0,3829.79758,1,143,34870.8,4845.9,30024.9,0,1,1,0,0,0.916667
6675,26,Bangkok,6,0,6972.23817,3424.12476,0,12670.81143,1,6,3099,0,3099,0,0.5,0.5,0,0,0
6676,27,Bangkok,4,0,4763.4769,3179.58715,0,15305.1083,1,0,0,0,0,2915.401728,0,0,0.125,1,0
6677,25,Nontaburi,6,0,8575.33676,9307.99308,0,39151.51082,1,27,26070.7,21556.6,4514.1,0,0.916667,0.583333,0,0,0
6678,24,Chaingmai,6,0,2980.14685,1301.02479,0,686.07989,0.909091,26,5842.6,1885.4,3957.2,0,1,1,0,0,0.090909
6679,25,Bangkok,5,0,4447.10357,4555.78433,0,21416.75003,1,0,0,0,0,13885.89044,0,0,0.222222,4,0
6680,25,Bangkok,6,0,4295.00066,9928.81958,0,16991.00066,1,1,735,735,0,0,0.083333,0,0,0,0
6681,21,Chaingmai,6,0,2093.60972,2823.81583,0,5042.48851,1,11,4720.9,0,4720.9,0,0.916667,0.916667,0,0,0
6682,26,Bangkok,6,0,3974.10932,2470.41179,0,5458.19208,1,3,495.5,0,495.5,0,0.25,0.25,0,0,0
6683,24,Bangkok,6,0,6221.55263,3171.00121,0,7483.52082,1,24,11997.7,4643.9,7353.8,3303.26031,0.916667,0.833333,0.333333,7,0.090909
6684,24,Bangkok,5,0,0,0,0,36.47117,0.1,0,0,0,0,349.046412,0,0,0.1,2,0
6685,26,Chaingmai,6,0,4973.83598,1532.02749,0,708.31061,1,16,5310,3000,2310,0,0.916667,0.916667,0,0,0.25
6686,26,Bangkok,6,0,22470.45797,1660.21681,0,4030.8626,1,11,23512.5,0,23512.5,0,1,1,0,0,0.090909
6687,24,Bangkok,6,0,3953.85249,3242.84676,0,13375.7386,1,0,0,0,0,218.842968,0,0,0.083333,1,0
6688,25,Bangkok,3,0,4119.81882,167.30028,0,468.6925,1,6,4200,0,4200,0,1,0.833333,0,0,0
6689,29,Nontaburi,6,0,18102.18367,40000.38682,1,17726.10312,1,10,14000,0,14000,0,0.583333,0.583333,0,0,0
6690,26,Nontaburi,6,0,50014.40215,9264.54371,0,37598.48908,1,54,74723.7,68458.2,6265.5,0,1,0.75,0,0,0.083333
6691,29,Nontaburi,6,0,33784.36972,1935.68746,0,7797.01771,1,6,1166.6,0,1166.6,14532.09386,0.166667,0.083333,0.25,6,0.25
6692,24,Bangkok,6,0,7609.89921,0,0,1.87069,0.090909,9,5220,2900,2320,0,0.666667,0.666667,0,0,0
6693,20,Bangkok,6,0,1740.49821,1140.10269,0,27.52576,0.181818,2,309,0,309,0,0.166667,0.166667,0,0,0.333333
6694,38,Chaingmai,6,-9,115621.5615,11579.86009,0,44767.39146,1,36,18802.5,9044.6,9757.9,19607.276,1,1,0.25,6,0.333333
6695,24,Chaingmai,3,0,4317.32367,922.46251,0,6449.33911,0.833333,1,72.6,0,72.6,5800.496232,0.166667,0.166667,0.166667,1,0
6697,22,Chaingmai,4,0,6148.93679,277.82057,0,36.90944,0.25,8,1676.8,0,1676.8,0,1,0.875,0,0,0.166667
6698,26,Bangkok,6,0,5781.52341,5031.62275,0,16955.2577,1,12,1999.2,0,1999.2,11973.65619,1,1,0.083333,1,0
6699,27,Bangkok,6,0,3569.33062,5404.28943,0,13744.31396,1,9,810,0,810,0,0.75,0.75,0,0,0
6700,21,Nontaburi,6,0,13348.95124,13018.52155,0,56363.89815,1,14,6455.5,6455.5,0,7141.508334,0.5,0,0.416667,15,0
6701,27,Nontaburi,6,0,98211.38115,0,0,195.16936,0.090909,1,8510,8510,0,0,0.083333,0,0,0,0
6702,23,Bangkok,6,0,7065.17216,14109.42649,0,13405.49378,1,12,5910,0,5910,0,1,1,0,0,0
6703,24,Bangkok,6,0,7578.55943,1435.366,0,380.86857,0.545455,6,4477.8,0,4477.8,0,0.416667,0.416667,0,0,1
6704,28,Nontaburi,6,0,13518.95242,9979.18515,0,27246.85011,1,0,0,0,0,4348.166466,0,0,0.25,5,0
6705,23,Bangkok,6,0,0,0,0,0,0,5,455.3,0,455.3,0,0.416667,0.416667,0,0,0
6706,23,Chaingmai,6,0,2348.02293,1803.64348,0,83.62878,1,12,2340,0,2340,0,1,1,0,0,0.833333
