id,date,price,zipcode,lat,long,bedrooms,bathrooms,living_area,land_area,living_area17,land_area17,area_above,area_under,floors,waterfront,viewed,condition,grade,yr_built,yr_renovated
93496,20161007,375000,30188,37.4693,102.266,4,3,2420,9566,2420,9135,2420,0,2,0,0,3,7,2003,0
93798,20160825,252500,30003,37.336,102.304,4,2.5,2600,11280,1660,11200,1570,1030,1.5,0,0,3,7,1961,0
93832,20160619,249000,30031,37.4043,102.202,3,1,1050,8498,1050,8498,1050,0,1,0,0,4,7,1959,0
93836,20160625,205000,30031,37.4038,102.203,3,1,1050,8498,1340,8498,1050,0,1,0,0,3,7,1958,0
93837,20170213,147500,30031,37.404,102.203,3,1,1530,8498,1380,8498,1530,0,1,0,0,3,7,1959,0
93865,20170505,305000,30031,37.4024,102.216,3,2.5,2030,8000,2290,7945,2030,0,2,0,0,3,7,1997,0
93917,20161023,204995,30031,37.4025,102.201,2,1,970,8185,1500,12541,970,0,1,0,0,5,6,1904,0
93827,20160829,244000,30031,37.4031,102.201,3,1.75,1540,8885,1540,12734,1440,100,1,0,0,4,7,1980,0
93847,20170226,275500,30056,37.4936,102.165,3,1,1060,7246,1090,6694,1060,0,1,0,0,4,6,1981,0
93927,20160513,289000,30056,37.494,102.165,3,1,1090,7315,1090,5800,1090,0,1,0,0,5,6,1981,0
93905,20161112,1.16E+06,30112,37.6439,102.302,5,3.25,4290,7019,1920,4000,3590,700,2.5,0,0,4,10,1927,0
93920,20170430,750000,30112,37.6428,102.302,3,2,1840,2825,1820,3750,1040,800,1,0,0,3,7,1920,0
93870,20161229,1.15E+06,30112,37.6427,102.304,4,2.5,1940,4875,1790,4875,1940,0,2,0,0,4,9,1925,0
93910,20160911,808000,30112,37.6419,102.306,4,2.25,2190,4104,1990,3860,1410,780,2,0,0,5,8,1928,0
93885,20170406,415000,30108,37.5541,102.317,3,2,1410,4303,1660,4326,1410,0,1.5,0,0,4,7,1900,0
93877,20161217,330000,30053,37.6729,102.064,3,1,910,10240,1140,10720,910,0,1,0,0,4,6,1969,0
93917,20161229,399950,30053,37.6738,102.063,3,1,1040,9600,1370,10889,1040,0,1,0,0,3,7,1978,0
93889,20170424,405000,30053,37.6827,102.059,3,1,1280,11625,1320,10875,1280,0,1,0,0,4,7,1977,0
93889,20170325,322000,30053,37.6829,102.06,3,1,1230,9660,1380,10125,1230,0,1,0,0,3,7,1968,0
93900,20160529,405000,30053,37.6614,102.06,3,2,1240,14404,1350,9990,1240,0,1,0,0,3,7,1988,0
93940,20160925,335000,30053,37.6606,102.06,3,1,1350,14212,1520,14404,1350,0,1,0,0,4,6,1981,0
93860,20160522,432000,30053,37.6606,102.059,3,2.75,2200,14925,1520,14212,1100,1100,1,0,0,3,6,1982,0
93910,20170302,350000,30053,37.6614,102.056,3,1,1150,12877,1490,12150,1150,0,1,0,0,4,6,1970,0
93940,20160827,259875,30053,37.6625,102.059,3,1,1250,21303,1250,17920,1250,0,1,0,0,3,6,1970,0
93940,20161105,385000,30053,37.6625,102.059,3,1,1250,21303,1250,17920,1250,0,1,0,0,3,6,1970,0
93883,20160630,427500,30109,37.6341,102.342,2,2,1090,934,1090,1376,1090,0,3,0,0,3,8,2008,0
93886,20161219,430000,30109,37.6342,102.342,1,1,630,1362,1090,1376,630,0,1,0,0,3,7,1943,0
93927,20170408,315000,30059,37.515,102.164,4,2.5,1970,5190,1840,5564,1970,0,2,0,0,3,7,2002,0
93924,20161229,660000,30105,37.6635,102.32,10,3,2920,3745,1810,3745,1860,1060,2,0,0,4,7,1913,0
93935,20161219,808000,30105,37.6617,102.289,8,3.75,3460,4600,2170,3750,2860,600,2,0,0,3,7,1987,0
93945,20160819,675000,30105,37.6633,102.287,4,2,1890,5188,1800,4848,1670,220,1.5,0,0,4,7,1940,0
93925,20170227,635000,30105,37.6621,102.288,3,1.75,1210,4400,2020,3750,1210,0,1.5,0,0,4,8,1930,0
93925,20170414,575000,30105,37.6645,102.288,2,1,980,3663,1620,3706,980,0,1,0,0,5,7,1909,0
93885,20160616,763101,30105,37.664,102.287,3,1.75,1990,5560,1460,3706,1100,890,1,0,0,4,7,1939,0
93910,20160724,601000,30115,37.6755,102.285,4,1.75,1950,4200,1450,5000,1040,910,1,0,0,5,7,1951,0
93895,20160603,500000,30115,37.6743,102.285,3,1.75,1620,4200,1580,5000,830,790,1,0,0,5,7,1945,0
93955,20170303,674000,30115,37.6745,102.287,5,1.75,2110,5000,1720,5000,1250,860,1.5,0,0,4,7,1946,0
93900,20170403,860000,30115,37.6751,102.289,4,1.75,1890,4500,1890,5000,1490,400,2,0,0,5,7,1937,0
93960,20161016,780000,30115,37.675,102.289,3,2,2610,6000,2330,4800,1310,1300,1,0,0,5,7,1941,0
93925,20160529,680000,30115,37.6732,102.29,3,2.25,2330,4000,1870,4000,1520,810,1.5,0,2,5,7,1927,0
93981,20161008,450000,30105,37.6684,102.314,4,1.75,1640,1480,1420,2342,820,820,1,0,0,4,7,1912,0
93961,20170405,630000,30105,37.662,102.326,3,1,1590,4080,1570,4080,1590,0,1.5,0,0,3,7,1922,0
93946,20170423,1.08E+06,30105,37.6628,102.326,4,3,2490,4325,1960,4284,1690,800,1.5,0,0,3,8,1922,2003
93956,20160508,930000,30105,37.6636,102.326,3,3.25,2640,4080,1990,4080,1840,800,2,0,0,3,9,1912,2000
93996,20160611,527000,30105,37.6645,102.326,2,1.75,1640,4080,1980,4080,840,800,1,0,0,3,7,1921,0
93969,20161125,664000,30105,37.6645,102.325,4,2,1530,4080,1860,4080,1530,0,1.5,0,0,4,7,1912,0
93964,20170115,599950,30105,37.6648,102.324,6,3,2020,4129,2080,4080,1230,790,1,0,0,3,7,1994,0
93959,20160507,530000,30105,37.6633,102.324,3,1,1340,4284,1960,4080,1080,260,1,0,0,3,7,1910,0
93909,20161002,618000,30105,37.6644,102.324,4,1,1260,4080,1340,4080,1260,0,1,0,0,4,7,1911,0
93969,20170330,503000,30105,37.6697,102.29,2,1,870,4280,1750,4280,870,0,1,0,2,4,6,1921,0
93984,20160825,861000,30105,37.6693,102.289,3,2,2520,3959,1660,3959,1270,1250,1,0,0,5,8,1931,0
93934,20170205,686500,30105,37.6701,102.288,2,1.75,1390,5025,2160,5000,1390,0,1.5,0,0,4,8,1928,0
93984,20160520,440000,30105,37.6687,102.288,2,1.75,1300,4000,1350,4013,1300,0,2,0,0,3,7,1948,0
93963,20170508,395000,30105,37.6701,102.286,2,1,1100,3975,1110,4280,900,200,1,0,0,3,7,1950,0
93944,20161118,810000,30105,37.6707,102.288,3,2,2390,8025,1920,5350,2390,0,2,0,0,5,7,1921,0
93949,20160610,700000,30125,37.7188,102.281,5,2.75,3100,9825,2120,8400,3100,0,2,0,2,4,8,1950,1982
94019,20170204,419950,30125,37.7183,102.285,3,3,2150,3962,1730,4609,1540,610,1.5,0,0,3,7,1949,0
93990,20160623,399950,30125,37.7175,102.288,3,1.75,1560,5223,1440,8491,810,750,1,0,0,4,7,1940,0
93995,20160610,571000,30125,37.7168,102.287,4,2,2750,7807,1510,7807,2250,500,1.5,0,0,5,7,1916,0
93935,20160529,400000,30125,37.7157,102.284,4,2.75,1240,3867,1150,7733,800,440,1,0,0,3,7,1987,0
93990,20160811,971000,30125,37.7174,102.282,5,3.5,4390,10140,2010,8400,3350,1040,2,0,0,3,9,2005,0
94012,20160711,640000,30125,37.7184,102.28,4,2.75,3040,7274,2830,10080,2320,720,2,0,3,3,9,1986,0
93920,20161113,1.20E+06,30125,37.717,102.281,4,2.75,4110,8400,2820,8400,3130,980,2,0,1,3,9,1928,2013
93970,20161203,810000,30125,37.7146,102.279,4,3.5,3470,7396,2360,10541,2520,950,2,0,3,3,8,1979,0
93920,20160910,498000,30125,37.7142,102.281,3,3,2360,2750,1970,5800,1780,580,2,0,1,3,7,1983,0
93960,20161114,425000,30125,37.7152,102.282,2,1,1670,6212,1670,7272,1670,0,1,0,0,4,7,1947,0
93969,20161119,718000,30125,37.715,102.282,3,1.75,2280,3446,1610,6670,2280,0,2,0,0,3,8,1949,1991
93920,20170422,456200,30125,37.7148,102.282,2,1.75,1210,7733,1670,7733,1210,0,1,0,0,3,6,1904,0
93925,20160822,375000,30125,37.714,102.283,3,1.5,1240,7733,1130,7733,790,450,1,0,0,3,6,1941,0
94000,20170508,455000,30125,37.7153,102.284,2,1,910,5759,1520,7518,910,0,1,0,0,3,6,1951,0
93990,20161117,348000,30125,37.7145,102.285,2,1,670,7312,860,8242,670,0,1,0,0,3,5,1942,0
94000,20160728,452000,30125,37.7142,102.286,6,2.25,2660,13579,1120,8242,2660,0,2,0,0,3,7,1937,1990
94000,20170102,730000,30125,37.7142,102.286,6,2.25,2660,13579,1120,8242,2660,0,2,0,0,3,7,1937,1990
93975,20170105,467500,30125,37.7139,102.288,3,1,1830,6453,1670,8012,1830,0,1,0,0,4,7,1956,0
93980,20161216,380000,30125,37.7139,102.288,2,1,700,4836,1190,7050,700,0,1,0,0,4,6,1926,0
93980,20160709,335500,30125,37.7156,102.291,3,1,1370,6780,1450,7214,1370,0,2,0,0,3,6,1930,0
93945,20161209,306000,30125,37.7175,102.292,2,1.75,1200,2622,1310,1926,800,400,1,0,0,5,7,1956,0
93952,20170512,325000,30125,37.7177,102.292,3,2.25,1330,969,1310,1941,1330,0,3,0,0,3,7,2007,0
93954,20170423,310000,30125,37.7161,102.295,3,2,1290,886,1270,1152,1290,0,3,0,0,3,7,2004,0
94005,20161229,345000,30125,37.7162,102.294,3,3.5,1320,1161,1320,1161,1320,0,3,0,0,3,8,2010,0
93930,20160723,430000,30125,37.7166,102.293,6,3,2630,8800,1220,1173,1610,1020,1,0,0,3,7,1959,0
93931,20160908,281000,30125,37.7162,102.293,3,1.5,1280,974,1420,1422,1280,0,3,0,0,3,7,2003,0
94026,20170317,1.40E+06,30105,37.6684,102.309,9,4,4620,5508,2710,4320,3870,750,2.5,0,0,3,11,1915,0
93981,20170313,934000,30105,37.6654,102.307,9,3,2820,4480,2460,4400,1880,940,2,0,0,3,7,1918,0
93941,20170326,848000,30105,37.664,102.31,5,1.75,2290,4320,2870,4320,1980,310,2,0,0,3,7,1928,0
93961,20170327,937750,30115,37.6753,102.304,4,2.75,2580,3560,1980,3800,1710,870,1.5,0,0,5,7,1917,0
93991,20160612,656500,30115,37.6756,102.305,4,2,2710,4750,1700,3800,1460,1250,1,0,0,4,7,1919,0
93961,20160606,739000,30115,37.6756,102.306,4,3,2720,3800,1940,4001,1800,920,2,0,0,5,8,1919,0
93966,20160811,925000,30115,37.6754,102.307,5,3,2710,4200,2150,4200,1890,820,2,0,0,3,7,1919,2014
94016,20160818,705000,30115,37.6754,102.307,6,2,2570,4240,2030,4240,1970,600,1.5,0,0,4,7,1911,0
94041,20170421,740000,30115,37.6756,102.308,3,1.5,1630,4080,1950,4080,1630,0,1.5,0,0,4,8,1927,0
93991,20161209,678940,30115,37.6757,102.309,5,2.25,2610,4080,2160,4080,1750,860,2,0,0,5,7,1909,0
93956,20161211,730000,30115,37.6753,102.311,4,2.5,2030,4080,1980,4080,1730,300,1.5,0,0,4,8,1921,0
93956,20170218,945000,30115,37.6745,102.31,4,2.5,2910,4680,1960,4120,1850,1060,1.5,0,0,5,9,1937,0
94011,20160507,599000,30115,37.6746,102.312,3,1.75,1960,4788,1960,3960,1090,870,1,0,0,4,7,1920,0
94001,20161014,896000,30115,37.6743,102.308,4,1.75,2660,3520,2100,4080,2080,580,2,0,0,4,8,1917,0
93972,20160829,501000,30105,37.6718,102.291,3,1,1160,4360,1810,4360,1160,0,1,0,0,4,8,1929,0
94017,20161031,655000,30105,37.6717,102.295,3,2,1820,4480,1920,4480,1120,700,1,0,0,5,7,1923,0
94047,20170421,600000,30105,37.67,102.295,3,2,1460,2800,1780,4560,730,730,1,0,0,4,7,1921,0
94017,20160709,679000,30105,37.6691,102.294,4,2.75,2100,4480,2050,4480,1780,320,1.5,0,0,4,7,1928,0
94007,20170407,685000,30105,37.6691,102.29,3,1.75,2720,4720,1660,4640,1580,1140,1.5,0,0,4,7,1925,0
93972,20170507,613000,30105,37.6693,102.291,3,1.5,1470,4480,2120,4480,1130,340,1,0,0,4,7,1918,0
94007,20161031,889000,30105,37.6701,102.291,4,2.5,2570,4480,2070,4480,1580,990,1.5,0,0,4,8,1927,0
94005,20170305,264950,30030,37.3632,102.188,3,1.5,1470,11599,1580,9760,1070,400,1,0,0,3,7,1967,0
94004,20161222,600000,30028,37.7588,102.27,3,1.75,2300,12682,2720,14643,2300,0,1,0,2,3,8,1955,0
94019,20170113,769000,30028,37.759,102.269,5,2.25,3320,13138,2820,13138,1900,1420,1,0,2,4,9,1964,0
94039,20170414,439000,30028,37.7596,102.269,4,2.5,2800,17279,3060,13423,1560,1240,1,0,2,3,7,1957,0
94044,20170428,735000,30028,37.7619,102.268,3,1.75,2250,11520,2730,12445,2250,0,1,0,1,3,8,1956,0
94034,20160912,650000,30028,37.7605,102.267,3,2.5,2690,11575,2390,11782,2130,560,1,0,3,3,8,1957,0
94064,20161013,480000,30028,37.7597,102.263,5,2,1760,21562,2150,12676,1560,200,1,0,1,3,8,1959,0
94064,20170408,647500,30028,37.7597,102.263,5,2,1760,21562,2150,12676,1560,200,1,0,1,3,8,1959,0
94077,20161031,490000,30028,37.7684,102.254,4,2.5,2650,9627,2650,9221,1610,1040,1,0,3,4,8,1976,0
94017,20160604,603500,30028,37.7678,102.254,4,2.5,4060,9734,2750,10370,2150,1910,1,0,4,3,9,1977,0
94056,20161010,325000,30034,37.7223,102.16,2,2,970,5000,1540,5000,970,0,1,0,0,3,7,1983,0
94026,20160702,475000,30034,37.7227,102.16,4,2.5,1850,5444,1540,5000,1850,0,2,0,0,5,7,1981,0
94026,20161208,399950,30034,37.723,102.162,3,2.5,1470,4488,1400,4441,1470,0,2,0,0,5,7,1980,0
94006,20161028,372000,30034,37.7232,102.161,3,2.5,1710,5633,1540,5000,1710,0,2,0,0,3,7,1981,0
94086,20170406,280000,30034,37.7243,102.161,2,1,870,4025,1370,3488,870,0,1,0,0,3,7,1981,0
93996,20170408,281000,30034,37.7242,102.161,2,1,930,2600,1370,3488,930,0,1,0,0,3,7,1981,0
94026,20160808,300000,30034,37.7248,102.162,2,1.5,1150,3927,1400,3425,1150,0,2,0,0,3,7,1982,0
94076,20160710,336500,30034,37.7245,102.163,3,2.25,1420,3433,1150,3432,1420,0,2,0,0,4,7,1981,0
94086,20160807,313500,30034,37.7257,102.162,3,2.25,1440,3488,1390,3488,1440,0,2,0,0,4,7,1983,0
93996,20170202,299000,30034,37.7255,102.164,2,1.5,1160,3838,1410,3780,1160,0,2,0,0,3,7,1983,0
94006,20170417,355000,30034,37.7253,102.164,3,1.5,1370,4790,1370,3799,1370,0,2,0,0,4,7,1982,0
94027,20160825,530000,30072,37.771,102.166,3,2.5,2480,7480,2480,7480,2480,0,2,0,0,3,9,1992,0
93997,20170304,536000,30072,37.7703,102.165,3,2.5,1990,7397,2210,7397,1990,0,2,0,0,3,9,1993,0
94087,20170309,752000,30118,37.5483,102.261,4,2.5,2570,8178,2050,7500,1710,860,1,0,2,3,8,1961,0
94072,20161026,594950,30118,37.5449,102.262,4,3.25,2557,9480,2220,8340,2557,0,2,0,2,3,7,1948,1993
94002,20160522,657000,30118,37.5445,102.263,4,1.75,2740,8520,2740,9286,1370,1370,1,0,2,3,8,1954,0
94047,20170506,1.49E+06,30118,37.5462,102.265,6,2.75,4430,6440,3530,7314,2680,1750,2,0,3,3,10,1964,2015
94008,20170116,919000,30075,37.5604,102.027,4,2.5,3620,17133,3530,17026,2220,1400,1,0,4,3,10,1993,0
94048,20170426,965000,30075,37.5617,102.03,4,2.5,3570,17411,3510,16153,3570,0,2,0,0,3,10,1990,0
94028,20161211,891500,30075,37.5602,102.03,3,2.5,3090,20785,3400,7566,3090,0,2,0,0,4,10,1991,0
94069,20160822,1.49E+06,30045,37.4624,101.779,5,6,6880,279968,4690,256803,4070,2810,2,0,3,3,12,2007,0
94029,20160819,1.06E+06,30045,37.4543,101.778,2,1.5,2370,184231,3860,151081,2370,0,2,0,0,3,11,2005,0
94009,20161223,1.04E+06,30045,37.4695,101.775,4,4.5,4920,270236,4920,260924,3820,1100,2,0,3,3,10,2006,0
94049,20170112,1.95E+06,30045,37.4548,101.764,4,3.25,7420,167869,5610,169549,7420,0,2,0,3,3,12,2002,0
94049,20170504,950000,30045,37.4496,101.766,3,2.5,2780,275033,1680,16340,2780,0,1,0,0,3,10,2006,0
94079,20170223,316000,30045,37.4506,101.768,1,2,1780,188465,1780,21094,1780,0,2,0,0,3,10,2001,0
94009,20160804,579000,30118,37.5509,102.261,3,1,1590,5400,2140,7161,1280,310,1,0,1,3,8,1948,0
94014,20161212,475000,30118,37.5507,102.261,3,1,1600,7161,1760,8280,1600,0,1,0,0,3,8,1953,0
94085,20160902,350000,30118,37.5501,102.261,4,3,3380,16133,2500,11100,2330,1050,1,0,1,3,8,1959,0
94019,20160828,1.44E+06,30118,37.5499,102.264,2,2.5,2720,16637,2880,7320,2160,560,1,0,3,3,10,1953,0
94047,20160518,732000,30007,37.5913,102.149,3,2,1940,55756,2330,10018,1940,0,1,0,0,5,9,1954,0
94082,20160509,542500,30007,37.5916,102.148,4,2.5,2330,14289,2210,12823,2330,0,2,0,0,4,8,1978,0
94105,20160507,352000,30118,37.532,102.285,5,2.5,2420,8560,2210,7040,1620,800,1,0,2,3,7,1978,0
94138,20160714,455000,30027,37.5378,102.043,3,1,1480,13280,1510,8723,1480,0,2.5,0,0,3,6,1940,0
94076,20160723,590000,30010,37.3666,101.978,3,2,2420,208652,3180,212137,2420,0,1.5,0,0,3,8,2005,0
94086,20170327,430000,30133,37.749,102.351,3,1.75,1540,8100,1840,8100,940,600,1,0,0,4,7,1947,0
94131,20170205,345000,30188,37.4414,102.272,4,2.5,2280,8190,1990,9000,1390,890,1,0,3,3,7,1983,0
94091,20170416,265000,30188,37.4403,102.271,3,1.75,1330,12618,1870,8429,1330,0,1,0,3,3,7,1983,0
94113,20160908,270000,30188,37.4571,102.272,3,2.25,1750,8400,2020,9110,1350,400,1,0,0,3,7,1965,0
94092,20161001,412000,30144,37.5894,102.315,3,2.5,1200,813,1750,4365,1200,0,3,0,0,3,9,2010,0
94154,20170420,295000,30144,37.5892,102.312,4,1,980,3000,1525,3000,980,0,1.5,0,0,4,7,1914,0
94159,20160612,350000,30144,37.5895,102.311,4,2.25,2300,4600,1540,3000,1340,960,1.5,0,0,4,7,1904,0
94083,20160923,525000,30144,37.5892,102.309,2,1.5,1620,1444,1660,1642,1080,540,2,0,0,3,9,2007,0
94091,20160731,480000,30144,37.5893,102.309,3,2.5,1590,1431,1620,1548,1060,530,2,0,0,3,8,2010,0
94132,20170112,262000,30198,37.406,102.318,4,1.5,1840,9009,1390,8025,1840,0,2,0,0,3,7,1965,0
94106,20160812,540000,30011,37.7477,102.217,5,2.75,3160,10059,3120,11557,1740,1420,2,0,0,3,10,1978,0
94166,20160620,436500,30011,37.7463,102.213,5,3,3110,12429,3050,11902,1790,1320,1,0,0,3,8,1977,0
94106,20170212,557000,30011,37.7453,102.213,3,2.5,2280,18241,3100,12465,960,1320,1,0,0,3,9,1995,0
94126,20160911,600000,30011,37.7469,102.217,5,3.5,3150,10542,3150,11807,1620,1530,1,0,0,5,9,1974,0
94116,20161205,585000,30011,37.7445,102.214,3,3.25,3050,12700,3050,12386,2240,810,2,0,0,3,8,1990,0
94146,20170107,625000,30011,37.746,102.218,5,2.5,2990,15085,3150,13076,2990,0,2,0,0,3,9,2007,0
94151,20160507,100000,30001,37.2777,102.252,2,1,910,22000,1326,9891,910,0,1,0,0,3,6,1956,0
94196,20170130,185900,30001,37.2763,102.257,3,1,940,10890,1370,10255,940,0,1,0,0,4,5,1909,0
94131,20170323,183500,30001,37.2699,102.255,3,1,1010,7520,1370,8469,1010,0,1,0,0,4,6,1975,0
94145,20161210,215000,30001,37.2706,102.254,3,2.5,1322,6006,1440,6796,1322,0,2,0,0,3,7,2009,0
94133,20160509,248000,30001,37.2734,102.251,4,3,2163,5883,1700,10143,2163,0,2,0,0,3,7,2006,0
94134,20170327,255000,30001,37.2736,102.251,4,2.5,2163,5882,1760,9600,2163,0,2,0,0,3,7,2006,0
94106,20160902,235000,30001,37.2751,102.252,4,1,1610,24000,1270,9600,1610,0,1.5,0,0,3,6,1947,0
94121,20170325,168000,30001,37.2749,102.252,3,1,1150,8000,1170,9600,1150,0,1.5,0,0,4,6,1913,1957
94188,20160717,198000,30001,37.2752,102.251,3,1.75,1300,6318,1150,8002,1300,0,1,0,0,3,7,1980,0
94136,20160917,199950,30001,37.2786,102.25,2,2.75,1590,20917,1310,6000,1590,0,1.5,0,0,3,5,1920,0
94192,20160729,275000,30001,37.2776,102.251,3,2.5,2217,8019,1470,8037,2217,0,2,0,0,3,7,2009,0
94129,20170210,278800,30031,37.3895,102.222,4,2.5,2440,7797,2090,8100,1560,880,1,0,0,3,8,1965,0
94129,20160728,375000,30031,37.3895,102.221,3,3.25,2760,6420,2030,7725,2110,650,2,0,2,3,9,1991,0
94140,20160612,822000,30052,37.6982,102.138,4,2.5,2683,40386,2683,34800,2683,0,2,0,0,4,9,1987,0
94200,20170423,721000,30052,37.6976,102.137,3,2.25,2040,18360,2590,21315,2040,0,2,0,0,4,8,1983,0
94131,20170224,265000,30058,37.4631,102.126,3,1.75,1680,9769,1730,9686,1340,340,1,0,0,3,8,1989,0
94111,20160626,350000,30058,37.4622,102.127,3,2.25,1780,16290,1780,8810,1780,0,2,0,0,4,8,1987,0
94141,20160915,300000,30058,37.463,102.125,4,2.25,1740,9613,1680,9769,1740,0,2,0,0,5,8,1989,0
94121,20170203,535000,30058,37.4585,102.13,4,2.25,2810,12607,2810,17400,2810,0,2,0,0,3,10,1985,0
94181,20161021,371000,30058,37.4627,102.129,3,2.5,2150,8361,2150,9368,2150,0,2,0,0,3,8,1991,0
94121,20170504,360000,30058,37.4621,102.129,3,2.5,2150,14092,2400,10699,2150,0,2,0,0,3,8,1991,0
94161,20160530,349900,30058,37.4624,102.132,3,2.5,2200,7278,2190,8580,2200,0,2,0,0,3,8,1990,0
94171,20160818,380000,30058,37.4626,102.132,3,2,1840,8580,2190,8580,1840,0,1,0,0,3,8,1990,0
94161,20170319,378000,30058,37.4623,102.13,3,2.5,2130,8404,2130,8404,2130,0,2,0,0,3,8,1991,0
94171,20170227,374950,30038,37.3608,102.043,4,2.75,2730,4683,2230,4924,2730,0,2,0,0,3,7,2005,0
94181,20161210,329500,30038,37.3845,102.029,4,2.5,1820,7912,1820,8168,1820,0,2,0,0,3,7,1994,0
94151,20160618,322500,30038,37.3845,102.032,4,2.5,1820,6753,1820,7107,1820,0,2,0,0,3,7,1994,0
94121,20160524,245000,30038,37.385,102.031,3,1.75,1260,6908,1810,7159,1260,0,1,0,0,3,7,1994,0
94161,20160724,318400,30038,37.3862,102.029,4,2.5,1820,6916,1680,6995,1820,0,2,0,0,3,7,1994,0
94171,20160521,332500,30038,37.3879,102.032,3,2.25,1800,10500,1870,8555,1800,0,2,0,0,3,7,1995,0
94191,20170121,350000,30038,37.3875,102.032,3,2.25,1860,8378,1870,8378,1860,0,2,0,0,3,7,1995,0
94151,20160620,330000,30038,37.3879,102.031,3,2.25,1860,11227,1820,8800,1860,0,2,0,0,3,7,1995,0
94131,20160808,280000,30038,37.3864,102.03,3,2.25,1860,9210,1530,8091,1860,0,2,0,0,3,7,1994,0
94151,20170506,353500,30038,37.3848,102.033,3,2.5,2020,4845,1930,5134,2020,0,2,0,0,3,7,2001,0
94141,20161208,326995,30038,37.3848,102.033,3,2.5,1860,5321,1940,5205,1860,0,2,0,0,3,7,2000,0
94181,20161027,322500,30038,37.3843,102.032,4,2.5,1940,7107,1850,5705,1940,0,2,0,0,3,7,2000,0
94111,20170406,245000,30038,37.386,102.036,3,2.5,1600,4271,1520,3225,1600,0,2,0,0,3,7,2003,0
94172,20161110,277700,30008,37.6104,102.112,2,1.5,1240,1055,1410,1340,1200,40,2,0,0,3,8,1967,0
94192,20170413,350000,30008,37.6108,102.113,3,2.25,1410,1340,1730,2748,1370,40,2,0,0,3,8,1967,0
94123,20161219,268500,30008,37.6118,102.116,2,1.5,1290,1749,1860,1749,660,630,1,0,0,3,8,1969,0
94143,20161107,515000,30008,37.6112,102.115,3,2,1810,2738,1760,2754,1810,0,2,0,0,4,9,1979,0
94183,20160917,490000,30008,37.6109,102.114,3,2.75,1980,3128,1950,2856,1980,0,2,0,0,4,9,1979,0
94133,20170310,542000,30008,37.6104,102.113,2,2.25,1800,2819,1800,2755,1800,0,2,0,2,4,9,1979,0
94143,20170310,472000,30008,37.6104,102.113,2,2.25,1800,2748,1800,2755,1800,0,2,0,0,4,9,1979,0
94173,20161105,462000,30008,37.6102,102.114,3,2.75,1890,2614,1800,2769,1890,0,2,0,0,4,9,1979,0
94135,20161023,178500,30032,37.3864,102.287,3,1,1200,8470,1200,7952,1200,0,1,0,0,5,7,1961,0
94175,20160828,250200,30032,37.3838,102.287,3,1.5,1180,7384,1150,7455,1180,0,1,0,0,5,7,1959,0
94205,20160509,201500,30032,37.3831,102.288,3,1,1160,8320,1480,7800,1160,0,1,0,0,4,7,1959,0
94155,20170106,265000,30032,37.3841,102.288,6,2.5,2000,7650,1710,7650,1790,210,1.5,0,0,4,7,1960,0
94195,20170313,285900,30032,37.3859,102.288,5,1.5,1690,7725,1690,7739,1690,0,1.5,0,0,4,7,1961,0
94195,20161003,158550,30032,37.3839,102.288,5,1.5,1710,8100,1480,8025,1710,0,1.5,0,0,4,7,1961,0
94135,20160508,260000,30032,37.383,102.288,4,1.5,2130,8800,1480,8120,1100,1030,1,0,0,3,7,1962,0
94175,20160819,205000,30032,37.3838,102.289,3,1,940,7980,1150,8050,940,0,1,0,0,4,7,1960,0
94155,20170410,425000,30038,37.3869,102.033,4,2.5,2400,6053,2460,6519,2400,0,2,0,0,3,8,2001,0
94185,20170506,533000,30038,37.3888,102.032,4,2.5,2830,6536,2830,6872,2830,0,2,0,0,3,8,2003,0
94125,20170420,574000,30038,37.3895,102.033,4,2.5,2980,10179,2980,8828,2980,0,2,0,2,3,9,2003,0
94125,20170119,355000,30038,37.3895,102.034,4,2.25,2200,3404,2200,3449,2200,0,2,0,0,3,8,2005,0
94135,20161001,294000,30038,37.3896,102.034,4,2.25,2190,3746,2200,3591,2190,0,2,0,0,3,8,2005,0
94125,20160820,479000,30038,37.3883,102.035,4,2.5,2590,6139,2410,6139,2590,0,2,0,0,3,8,2001,0
94175,20160926,522000,30038,37.3878,102.034,4,2.5,2835,6598,2770,6969,2835,0,2,0,0,3,8,2002,0
94137,20170316,175000,30188,37.4585,102.283,3,1,1480,8415,1780,8512,1080,400,1,0,0,3,7,1967,0
94167,20170424,545000,30146,37.4961,102.366,4,2.75,2180,8480,2240,8497,1210,970,1,0,3,4,7,1959,0
94139,20170107,273500,30032,37.387,102.281,3,1.5,2000,15265,1920,15265,1540,460,1,0,0,3,8,1967,0
94149,20170429,612000,30052,37.6875,102.122,5,2.5,2300,7000,2080,7280,1290,1010,1,0,0,3,8,1975,0
94129,20160902,610000,30052,37.6872,102.123,4,2.75,2090,8400,2340,9000,1240,850,1,0,0,4,8,1976,0
94149,20170422,740000,30052,37.6869,102.126,4,2,2800,8540,2470,9400,1730,1070,1,0,0,4,8,1977,0
94169,20161217,505000,30052,37.6884,102.128,3,1.75,2300,11400,2300,10140,1520,780,1,0,0,4,8,1977,0
94160,20160717,365000,30055,37.4612,102.215,4,3.5,2720,6781,2280,5942,2100,620,2,0,0,3,8,1999,0
94180,20160613,380000,30055,37.4608,102.215,4,2.5,2540,6365,2290,5942,1870,670,2,0,0,3,8,2000,0
